time,gFx,gFy,gFz,TgF
36.950184705,-0.8995,-0.0509,0.2934,0.947
36.960332705,-0.9112,-0.0469,0.2582,0.948
36.970294435,-0.9386,-0.0547,0.2073,0.963
36.980274512,-0.9659,-0.0312,0.2033,0.988
36.990933204,-0.9934,-0.0430,0.1955,1.013
37.000782435,-0.9894,-0.0744,0.2503,1.023
37.010804666,-0.9542,-0.0587,0.3051,1.004
37.021041897,-0.9230,-0.0665,0.3207,0.979
37.031046204,-0.9269,-0.0626,0.3598,0.996
37.044828974,-0.9269,-0.0665,0.3519,0.994
37.051345358,-0.9777,-0.0547,0.3754,1.049
37.061651512,-1.0011,-0.0744,0.3402,1.060
37.071879127,-1.0481,-0.0821,0.3246,1.100
37.081890512,-1.0833,-0.1173,0.3051,1.132
37.091934435,-1.1263,-0.1408,0.2855,1.170
37.102009858,-1.0990,-0.1526,0.2894,1.147
37.112182089,-1.0364,-0.0978,0.3011,1.084
37.122707089,-0.9934,-0.1056,0.2972,1.042
37.132516204,-0.9425,-0.0861,0.3207,0.999
37.142377243,-0.8760,-0.0939,0.3089,0.934
37.153210935,-0.8369,-0.0821,0.3051,0.895
37.163218589,-0.8056,-0.0978,0.2972,0.864
37.174624781,-0.8096,-0.1056,0.2620,0.857
37.183338089,-0.8565,-0.1369,0.2425,0.901
37.193227512,-0.8878,-0.1329,0.2425,0.930
37.20497605,-0.9659,-0.1291,0.2659,1.010
37.213776589,-0.9777,-0.1173,0.3011,1.030
37.224035127,-0.9856,-0.1017,0.3129,1.039
37.23400032,-0.9934,-0.0821,0.3402,1.053
37.244273666,-0.9739,-0.0587,0.3324,1.031
37.255240666,-0.9816,-0.0430,0.3168,1.032
37.264501666,-0.9777,-0.0587,0.2855,1.020
37.274029397,-0.9621,-0.0665,0.2737,1.003
37.285078512,-0.9816,-0.0744,0.2464,1.015
37.295114781,-0.9582,-0.0939,0.2307,0.990
37.304661666,-0.9307,-0.0899,0.2385,0.965
37.31487555,-0.9582,-0.1096,0.2699,1.001
37.324472781,-0.9621,-0.0899,0.2699,1.003
37.335595243,-0.9464,-0.0821,0.2894,0.993
37.345297627,-0.9464,-0.0899,0.3011,0.997
37.355187666,-0.9659,-0.0899,0.2934,1.014
37.365558935,-0.9504,-0.1096,0.2737,0.995
37.37570905,-0.9542,-0.0899,0.2582,0.993
37.385935358,-0.9347,-0.1056,0.2425,0.971
37.396311512,-0.9425,-0.1173,0.2385,0.979
37.405960627,-0.9542,-0.1173,0.2307,0.989
37.416483743,-0.9542,-0.1173,0.2307,0.989
37.426017781,-0.9542,-0.1134,0.2151,0.985
37.436144089,-0.9464,-0.1173,0.2425,0.984
37.446067512,-0.9425,-0.1056,0.2503,0.981
37.456648935,-0.9386,-0.1173,0.2230,0.972
37.46705632,-0.9425,-0.1017,0.2307,0.976
37.47666182,-0.9152,-0.1096,0.2190,0.947
37.487018858,-0.9112,-0.1134,0.1955,0.939
37.49691505,-0.8838,-0.1369,0.1955,0.915
37.506942204,-0.8800,-0.1329,0.1878,0.910
37.518061089,-0.8917,-0.1017,0.1916,0.918
