gFx,gFy,gFz
0.8184113972063022,-0.5284028209864379,-0.29986427364920576
0.8293623297003462,-0.5203923397761337,-0.30950037184067186
0.8220361970517942,-0.5065798211649414,-0.2894628854159921
0.8264739056945425,-0.5093487014279906,-0.2883362021979679
0.8336879036318547,-0.5112836847445857,-0.2655376727160928
0.8419900077374539,-0.49068280270840686,-0.23268383419949643
0.8553263276349073,-0.47952180767472724,-0.23327077007511002
0.8775921616651672,-0.471035881491585,-0.2164989787695013
0.9132049263865661,-0.49895423487371643,-0.2644180518923355
0.9407164671404401,-0.5494335791663966,-0.3175306444845313
0.9539836320236881,-0.5389521425388651,-0.3483886719870286
1.0307698113132733,-0.5754026308386693,-0.3335691989288806
1.1228948826160408,-0.5861579733013362,-0.2418709230554173
1.0921189692708617,-0.5424085443848193,-0.1691221669855129
0.9573942384648987,-0.5607099152469647,-0.15487107040839365
0.8684172759396427,-0.5602367970483629,-0.16189338004995416
0.8069792362074195,-0.5166605643953821,-0.08534612588258368
0.7754669036148859,-0.45235934757818186,0.018406065701857106
0.7509381316047031,-0.4253608687092877,0.07478784592203318
0.7188039716854715,-0.4247811988599881,0.12282460546789223
0.7168561151197221,-0.4642389443776602,0.11416852372563936
0.7646207182219836,-0.49837019123800375,0.0930638708992543
0.8586962165767683,-0.5536449976299959,0.038739471419323504
0.9402075435347239,-0.5566026096214266,0.005303207574393038
0.9750623969748157,-0.534650106895888,-0.05957818094141174
0.9234427419748866,-0.5106901712499673,-0.06889924913204172
0.8136042257342219,-0.5171091521857778,-0.1169548042966918
0.7056113093697686,-0.5335351821497141,-0.14151865401464042
0.6590380775191306,-0.5035741868173623,-0.1083875870651329
0.6629191618294483,-0.46923581721083363,-0.06983866105528015
0.6794522977290033,-0.432820514474559,-0.020933248941198204
0.7214189641756732,-0.4126021015433835,-0.0069739306056398
0.7793190157710088,-0.4373814920239181,-0.023731136794279566
0.8345870775076805,-0.5008698921398368,-0.059477074788657006
0.8510155494465618,-0.5573142062494463,-0.1101579523512836
0.8309089736393663,-0.5874942338590052,-0.13270458144289762
0.7874081907742657,-0.5852919608961928,-0.15037330950627345
0.7643462336541753,-0.5660254833961824,-0.15815896687617348
0.7698330239747244,-0.529353598394626,-0.14662325971244047
0.7934923046733329,-0.5016201394162026,-0.15910407327213857
0.81251262083406,-0.4810726304800388,-0.157354496707853
0.8460347895098431,-0.478586445668503,-0.16126338632620013
0.8869568969233111,-0.5249010999746558,-0.16507847538225856
0.9275728139936039,-0.6050871964192476,-0.15360715831630173
0.9589630950923757,-0.7078011276943665,-0.20024541809127328
0.9496670374515448,-0.7637921391861269,-0.21206552146983304
0.9180087443002359,-0.788214720337034,-0.21684530489593173
0.8643788201965611,-0.768335398623994,-0.21778618117824525
0.8578037847299438,-0.715646395008808,-0.21620539378571085
0.9448757436795674,-0.6927881643174867,-0.1709597993361513
1.0041223368590115,-0.6655348265133924,-0.11937032217839509
1.0056313298168136,-0.597565276509419,-0.04261210161384682
0.9545807061595233,-0.49998590608625415,0.031418048007506374
0.882325600870469,-0.3914604653754493,0.10958270951849552
