gFx,gFz,gFy
0.6570078334978394,-0.7594539766960502,-0.3147742468745727
0.6933690249926475,-0.7254120795950908,-0.07288783934677985
0.5688734841397108,-0.6358602226198228,0.06463225551976402
0.6857397244863973,-0.7481743572126771,-0.2599475575308755
0.8408069693951666,-0.8132637783089048,-0.3561065176591209
0.6087995076702862,-0.7441611272433697,-0.27145401916810374
0.4757017208052605,-0.5657302522842661,-0.2730310182530926
0.6178402306981924,-0.6020409070856572,-0.5148814208258888
0.7856474780447237,-0.62733335581722,-0.5087726409145585
0.6031374145725173,-0.5731165741993319,-0.38317195286406885
0.5682178198787996,-0.5646289907437337,-0.4789679032513698
0.6804059713439287,-0.5638396193387207,-0.5050155717128864
0.6359619052816211,-0.6927811077015182,-0.29140832404032135
0.41847771092441177,-0.6660696509064765,-0.3770499533820738
0.5124498860170488,-0.6817593708479938,-0.6250914726021279
0.7085978311185515,-0.7374413492054641,-0.635098018635362
0.6530358945526556,-0.6298243911792502,-0.4302614272320224
0.5382742478194686,-0.5762986915849069,-0.4095503383696762
0.314517623044312,-0.6895723009255488,-0.7189470267979142
0.40942345110824,-0.856792375106325,-0.5742476136318458
0.5181747440168304,-0.7156160296635783,-0.34230130888369104
0.503229889673595,-0.6416549519773687,-0.5610355690613624
0.4944087822806982,-0.7514103573142232,-0.5440092931650459
0.41607284454504456,-0.7184507844668632,-0.42860958482877964
0.4817052910068349,-0.6388739342180046,-0.4967095191840358
0.421160030626651,-0.6515627115731933,-0.529873728348805
0.42270140907126036,-0.7705073664800783,-0.5065569262143731
0.4304359531394796,-0.8070920130548083,-0.5960272876772699
0.4266742662744047,-0.614935308532728,-0.6165329497694834
0.42963123515984486,-0.7158871056764766,-0.5034995399377586
0.2398250041977959,-0.7668798385626442,-0.6397841882148729
0.2690036612123524,-0.8402760237704499,-0.7051073350212953
0.27391635033203904,-0.7395912933001134,-0.6689915607670841
0.25681969161028406,-0.6459277495459644,-0.6680405255005055
0.23086385995419453,-0.6881039150724352,-0.7393854029622232
0.17744549612863011,-0.830884366959988,-0.742741007443312
0.08508377040754768,-0.8189792817232326,-0.6279483268624569
0.12803229823025497,-0.6833778250079389,-0.5999596306105889
0.060249180894358705,-0.6126057561725898,-0.7648776686088264
0.07490253453660949,-0.7697224597270484,-0.921296644721851
0.11720028788710526,-0.7677419834359178,-0.6536059350882751
0.03662148951064722,-0.6570433706291297,-0.6701603448571162
0.009224553173203157,-0.6181134828282896,-0.878694380171523
