gFx,gFz,gFy
0.9620728494482687,0.04611625967693039,-0.3076673850816128
0.969418077763027,0.03720166749789593,-0.2984044503441754
0.9633474315364592,0.03526884219862195,-0.2939440910239926
0.9603835935429484,0.02216961552341401,-0.30851583585682385
0.9600301789605131,0.03462383585634016,-0.3083798746184605
0.9601013698183278,0.022229449611979715,-0.31437348168454576
0.9665341178762158,0.028815661336838754,-0.30991500024053287
0.9591332484912554,0.04178077077484026,-0.2956267926597319
0.949719326714651,0.0439667019734141,-0.3057049784961059
0.9618285291298229,0.04280882018993674,-0.3061137492323717
0.9410113666790151,0.03299859922281226,-0.3125574250251801
0.9656384459305897,0.03320398634213017,-0.29742677693489195
0.9453835692081547,0.049403746584451305,-0.29530644633686215
0.9673183863514793,0.03976030494490238,-0.3067128345402737
0.9494088494730165,0.04779749540118383,-0.30501820002790553
0.9535683783039377,0.044812574635728526,-0.29873231459218746
0.9640370193483334,0.047908791745451235,-0.31580518677209785
0.980068953542206,0.048916666022710734,-0.3185635188525027
0.9817360503956188,0.0431117017282073,-0.3242356582357089
0.9808229791238897,0.043310507205952115,-0.31963058190750715
0.9429173174501015,0.025717181458983635,-0.31527219110251387
0.9292335073369552,0.026859437326929518,-0.3060351517590873
0.9338315384638074,0.030404369554291065,-0.3233211327369006
0.9372624926641727,0.048099370480020255,-0.3065107401482016
0.9451104708071412,0.043586323203527774,-0.308986267517815
0.9628860429994046,0.04030372859339766,-0.30184755446708417
0.9551728282098443,0.03295702646692215,-0.3176195220342328
0.9578081566506174,0.034786419966069626,-0.31890139686847335
0.9689540859298321,0.0199445260789404,-0.3142685076855045
0.97835598343132,0.031269107854639544,-0.3089067893074429
0.9446586933097837,0.010420531891865566,-0.3061430437795902
0.9522374552664631,0.03062362349875221,-0.3195652900876086
0.9549989444707978,0.033146003248734755,-0.31481002632421573
0.9424787787458544,0.025429881018647873,-0.32145669485218287
0.9485344511706254,0.026355332158311977,-0.3257680788057836
0.9492778847083416,0.035014493875351424,-0.3238164486265601
0.953930794450002,0.03115682982658713,-0.318321288300642
0.95267434226171,0.03742616130971142,-0.30863518343640406
0.946586884982698,0.032808760682161216,-0.31220661073738826
0.9358760917446467,0.03611521128670879,-0.3155500839994257
0.9519457064247823,0.049991010015917374,-0.3154266958474361
0.9451440244011842,0.03762709497120196,-0.3097801665481606
0.9505705666045533,0.03752060328061333,-0.3129310489837156
0.9489130209462001,0.03911010173071194,-0.3128396401952273
0.9541420679649882,0.031321527763124316,-0.31695126271747837
0.943064528828929,0.033696935061720855,-0.3269786364715951
0.9645319905975148,0.030338489457534625,-0.3155532689001103
0.9591710207340806,0.035117649175361615,-0.325545754278346
0.95605054197842,0.03172796043317937,-0.3180986734591777
0.9509479257982406,0.02965775726647016,-0.3221526842776991
0.9617946370256928,0.03919231713457515,-0.3160996971848775
0.9540462379590416,0.03272019976706782,-0.31603052709936824
0.9539692568003814,0.04312093742268987,-0.3265293569294179
0.9461821348273448,0.040685862622773204,-0.33147375780255434
0.9510099234458592,0.03398997569099886,-0.3161041208407185
0.9659928230712538,0.03775006880322649,-0.32254787831414305
0.9453664192609286,0.04622641201936792,-0.3095940744651129
0.9418742445643684,0.027239862423742548,-0.31878997471808923
0.9578210794332533,0.03615918688656725,-0.2995426535613914
0.9595843096603771,0.03762023606774284,-0.29715390374082584
0.9521364913605895,0.03176972669455543,-0.3079682673376512
0.9415062646364688,0.04272068342774684,-0.3200060360404209
0.9633471266597069,0.039097539269280904,-0.3276414856377797
0.9673625343245321,0.03738367956919991,-0.3304009776263045
0.9544893740833589,0.030435194384143265,-0.33964756477041197
0.919689634884159,0.05304164271913034,-0.3140576399727564
0.924461386704388,0.04194061864845071,-0.32682792093398993
0.9349892059640476,0.03687209866446954,-0.32578179025931703
0.9426869479287565,0.024201747494814865,-0.32611496511339233
0.9616207761363791,0.024798484057086668,-0.32680062115082087
0.9499169560109063,0.02233631596768576,-0.33090778410939414
0.9413737740348456,0.028969489128741994,-0.313875555737712
0.9625551956969475,0.033897683153778765,-0.32847145536912503
0.9643705597733641,0.034797986642232825,-0.3327443568126366
0.964361302928027,0.03304258110079684,-0.33830559971480606
0.9411926448093496,0.0336002899647209,-0.32388127184941895
0.9422253267327618,0.03631047614498417,-0.33346328536143643
0.9412407759396779,0.043942268865588156,-0.31962238753466693
