gFx,gFz,gFy
0.8582855403868729,-0.054345817699356536,-0.169907988850357
0.9174913574372395,-0.03484255270283903,-0.18084122731914998
0.9107720954891858,-0.017211213817953132,-0.20227912761369465
0.8626621337574617,-0.03289418777188593,-0.2610674970416129
0.8534181858161093,-0.07832694864643867,-0.28544479617245583
0.8629450233838785,-0.07188463191986279,-0.3059471953478311
0.8086710624255466,-0.06478512557415457,-0.2962913665829889
0.7842183878396207,-0.057813287591679315,-0.3452984042765302
0.7976538641978127,-0.02364668150176767,-0.34079865322282543
0.8607590826102899,-0.010312556898598856,-0.3264938436935139
0.9451292689373442,-0.022094377377988774,-0.2945717767399079
0.9860410888217465,-0.023839765489084695,-0.2985296338049011
1.0209310530118643,-0.02336460602561395,-0.2734422571350025
1.0268871664720587,-0.03525021521441653,-0.2733643495913624
1.0357144347266505,-0.05038522951424733,-0.31512050627652466
0.9922794099100439,-0.0696465022738809,-0.3594763030590142
1.0958376928186397,-0.016782890394097968,-0.3344161101617682
1.2448766012481847,0.10167258319359,-0.19535525894911795
1.2798126658505333,0.14567553736041602,-0.19371476825457892
1.2099617677417847,0.13797292458415766,-0.26937877175816527
1.1564028180179562,0.13323954268176832,-0.25471859113386147
1.0067558466176427,0.13973705338101614,-0.22100505867536338
0.9050745706862146,0.08131488601149092,-0.2869752271999493
0.9398040731332581,0.0706499880340739,-0.40203484417974283
1.26931758023316,0.11302212098319277,-0.40702399366160485
1.6265000325409888,0.19737973543821363,-0.3817871068523494
1.5924091837978949,0.20367088276064946,-0.3967244524247142
1.2798407459708172,0.08203091176822963,-0.3518152544389642
0.9642979889158203,0.028205187701618162,-0.22064708744815095
0.7834756700520248,-0.005336070055185212,-0.1651825647064031
0.6404781054117945,-0.0021672214627126885,-0.20439699324024732
0.5768178855433616,-0.0014704817479452136,-0.26371235912642055
0.5330175037195978,-0.014456259169695403,-0.28274467717094515
0.5796194346727085,-0.0036629068848049637,-0.29058974896212814
0.7240406487404131,0.02630778940545821,-0.2601687942373869
0.9121918988409863,0.02518132435188355,-0.305917700850831
1.0187035639503064,0.025208860221855048,-0.3423592603521286
1.130910627588746,0.01553267279942874,-0.3512089437373762
1.1291211121804732,0.00952229919048869,-0.35714257281487355
1.0616426651888167,0.0004868545437535887,-0.33334251826590394
0.9947660849809229,0.005454407057165352,-0.30956891148320764
0.9282235559613504,0.004794562246844064,-0.2985833906939429
0.846615876462577,0.009867092899100172,-0.27065603002528005
0.7755279937344678,0.01106573706717194,-0.29643741291417264
0.7114539724895875,0.0116329220299086,-0.2890250165913878
0.6613020966407737,0.02250462154523484,-0.28593720214133084
0.6243961066972044,0.06488437746794648,-0.1798368625980468
0.5966448177546122,0.08747490912432179,-0.15736336818040042
0.519829392872346,0.12968401124137585,-0.2434663869562149
0.5339815688016111,0.1209258903334436,-0.33535690114218425
0.6297704967554383,0.02421050322629701,-0.4290820775360153
0.8376276300054908,-0.036594126130129016,-0.34761413095904586
1.0558673818057271,-0.012277742771489273,-0.3646239525811186
1.110224212754385,0.0002744129485275168,-0.43589396966676736
1.088308180361473,0.016564296117530727,-0.4705763535551126
0.9908355341281458,0.0007088982558716004,-0.38994730399054434
0.9188459284582806,0.03670791917843679,-0.3322654679314068
0.9338377571593892,0.10099676874271755,-0.2860965415045932
1.0844982609862133,0.12004308836191081,-0.29166953932715517
1.2510695597055101,0.17123775362927257,-0.18061970270706867
1.3954691547950395,0.1837758089151912,-0.22204315492876578
1.4394362962076646,0.09142415079247883,-0.3248314964433718
1.4680697021822404,-0.0007921050396167517,-0.3032789608166179
1.4477157400759926,-0.03007460968081288,-0.3044002095403667
1.4775643661957525,-0.044660693209272524,-0.2870949367019932
1.4287979888086544,-0.0439735669223783,-0.28477980686965565
1.162177594886505,-0.02460649208527848,-0.33740904589676324
0.9810261214060537,-0.025128624253979902,-0.3511402805794568
0.8421210071158245,-0.01215023867384056,-0.35930650206595305
0.7307330373027867,0.03971269595737842,-0.3123571421461193
0.6782997231186029,0.07814846052617985,-0.2661203589500891
0.6515554420686928,0.07938306262751393,-0.22629525119987792
0.6283502104759735,0.03020259397810207,-0.2603502808359853
0.6065977461210976,-0.02693981277066535,-0.2605758448084056
0.6299785641605512,-0.05824924878977361,-0.26360460225922916
0.6588897346322735,-0.1023191377875703,-0.2652765543676581
0.7291650252068992,-0.10781590897711978,-0.2360067553423191
0.8298462017747678,-0.10261981660485699,-0.21383083308378217
0.8929132033278044,-0.13024907337829808,-0.271705419137879
0.7949903313174748,-0.15007546759852722,-0.29721816833373027
0.688306332787671,-0.11268072571880294,-0.3107688814535802
0.6140404871854751,-0.037138088519171435,-0.32714539967226536
0.6641074608038741,0.022332911449187254,-0.24409900451052696
0.7375115082146823,0.06388554100003717,-0.20644423631221018
0.8578274163535011,0.011855514799013098,-0.2977595494149051
0.9649031490688755,-0.05045950862977902,-0.3899272331855942
0.9983569277354188,-0.055781310503984466,-0.4034011717940231
0.9956324105966733,-0.022977550436526124,-0.3806442416094243
0.995286412483122,-0.008105901745676991,-0.38967288140789313
0.9834929800484734,0.00048396987048691324,-0.38367071404599423
1.034665101971832,0.002768699383107502,-0.3469876962692318
1.0346203450766898,-0.04269882143386103,-0.3533710040501309
1.052718079165512,-0.09866498944993222,-0.4072412262909756
1.1678453576851229,-0.13716897011809184,-0.40048456712556285
1.2480151398132633,0.00519672893070525,-0.3239740232928705
1.330808024162105,0.11771911673622608,-0.24669919514477803
1.3822746015694647,0.12945633262435316,-0.286877996175582
1.2221742744248543,0.12040497677220204,-0.26843102201468766
0.9563240613423354,0.08013695266958538,-0.25559786393817296
0.9099408305317184,0.06581505954845823,-0.19952501409842135
1.0729680065808709,0.08841777417488147,-0.2192663611966639
1.2638787769720454,0.0932114143456078,-0.37814969203921656
1.3129337561941008,0.11076273437130879,-0.4116222957767506
1.1658618692958804,0.1079898788922038,-0.3894957615236415
1.0484295039573175,0.06361521064996171,-0.3445024863031176
0.9843348086980775,0.032133708115952966,-0.31800479676591703
0.9595774260470971,0.016524631652463963,-0.28808615044792313
0.9475727250089745,0.03241000470464541,-0.3070923134272897
0.9576233516779309,0.08066436982549201,-0.2832263189399856
0.9386071366067078,0.09553123380801604,-0.26204543714997774
0.8975763698757196,0.0893893851561772,-0.28115834145631957
0.8380898250522342,0.05666363128087434,-0.2818038682769292
0.7960673005851154,0.018267492052281363,-0.27232665457231503
0.7650249054748038,0.0018944621772180017,-0.27981881072510256
0.7587940613482966,-0.005960590782107567,-0.27695818498719305
0.7516256340069062,0.003853945113440388,-0.274461700333291
0.7478113517533049,0.006568278925242106,-0.2529970371538437
0.7298048402803631,0.028776606226631488,-0.2778025888873687
0.7133283960584709,0.03341685783738237,-0.29205333927256816
0.710438501251963,0.06211360214759571,-0.3135481781857528
0.6827738633221601,0.07260783939613998,-0.2999277513494424
0.6658994643034475,0.0711051821163691,-0.3046773382933288
0.6734595651893194,0.052866216160909994,-0.3177363336661942
0.6458908139546605,0.057322709581012515,-0.32223143978734436
