gFx,gFz,gFy
1.1336696815005682,-0.225336236372365,-0.17321756923084908
0.8459181373248226,-0.09808452478258144,-0.17879284540676246
0.5313290800325365,0.024926837724520045,-0.25642090620844465
0.5418519911039394,0.07961526399800281,-0.43352548290065235
0.6378389935465042,0.07295976986188961,-0.5499681589728967
0.705838692615787,0.06919508597651759,-0.498407195440904
0.7717164583929232,0.060086441169215556,-0.3802583716019952
0.9262867366458267,0.018169698655160407,-0.36594086598141407
1.0404235359559353,-0.08608161156603499,-0.40516199209886505
0.9916457544404211,-0.06138491352512993,-0.470823341162941
1.0194295356341072,-0.04656083496678502,-0.3417643463501983
1.1380407561423496,0.04398170815230623,-0.34861927102914303
1.3535771109510093,0.03144776038371792,-0.6032460341347367
1.2224121705883884,0.06175540156214971,-0.8017461684835064
1.2198716588348895,0.11300015499479595,-0.5017828460426633
1.410953541835594,0.13763488062685192,0.3694453320289599
1.473160558569138,0.20045425385842885,0.45162363313736487
1.2011183304309565,0.0969413862577364,0.20695202887829917
0.4913013874650823,0.08202844537721589,-0.4037585525525896
0.23490778626845166,0.0799109528139798,-0.5510836375515575
0.4145077290018848,0.13831824181475658,-0.34151447401790735
0.8314800530680299,0.12062231337317089,-0.19999479798612455
1.3556929855799156,-0.003664024305238865,-0.10093049797385134
1.4437437564430926,-0.08039722018479567,-0.25130813214821535
1.0269990541167653,-0.11692104981666002,-0.3548013165989941
0.6000533595801457,-0.06223964132042286,-0.2747030347096211
0.4390266944252509,-0.028968037561204765,-0.1357267663422652
0.536022549739242,-0.06894417925001566,-0.16873642513251325
0.7462341173699885,-0.11793508224575608,-0.31188842872314987
0.9057653281352502,-0.08172295498067932,-0.38944316599392614
1.140490274379678,-0.08159663111333801,-0.31897038989313575
1.2506388682581695,-0.12261841463187963,-0.2773428218282225
1.134587533146578,-0.1521320698428889,-0.34361449264620825
1.0222120795486818,-0.093577401994696,-0.3818986050677462
1.100659434574323,-0.08068403731567997,-0.34228862475606747
1.2072443820070238,-0.11288784942824717,-0.3119158514591942
1.2170052512643934,-0.16341777583432987,-0.3983187952286471
1.2800639457504468,-0.04350722555736556,-0.19394446370943863
1.4064591406168474,0.024174073822276168,0.34645818695760827
1.44025484731929,0.10476855529376748,0.18535954918453254
0.9020617439528599,0.3473380618333529,-0.23321853578812446
0.5067289653900536,0.3889440914887306,-0.3916406084850931
0.7120868770739153,0.2137242893485199,-0.37204040286182277
0.8253685831215966,0.0945754591293934,-0.2797964220705651
1.0131468632169318,-0.05385549111926476,-0.14857316738584891
1.2699014855389472,-0.22225796065653533,0.017094910078424792
1.247727508337355,-0.25142434674412606,0.12347152443829172
0.8628930416395022,-0.1282735404587492,-0.015240660376572183
0.556426015849839,0.013600795638764863,-0.28686960158525415
0.5677322546806036,0.05499210099842064,-0.48436248373831414
0.6546125533040331,0.1205149620043632,-0.5669198300225987
0.617641100582716,0.14871440841441086,-0.5027706337868004
0.7291249245386687,0.06559862120797683,-0.41152941114700003
0.9180731272208777,-0.07042586973235024,-0.37676739919433166
1.0375165551687293,-0.1517228935329196,-0.3539953929426824
0.9722252044497887,-0.06584667682221101,-0.3296957710879082
1.044502828581313,-0.028597945454411626,-0.3081128002327675
1.259957300838865,-0.00851554167465088,-0.4895888919267656
1.4524307209952239,-0.0008862723693656252,-0.6289523506509986
1.2522044001310948,0.07879924753313408,-0.717289439542196
1.272313079855582,0.0720495052700134,-0.24919020831707775
1.3951686633812996,0.05716650556816105,0.5237427098728251
1.2825363563134722,0.1630414873302279,0.41490115273710343
0.8370180204576251,0.1385346141057716,-0.038908538869975265
0.296780136972822,0.0847121780493687,-0.5250795045816026
0.4249317849166995,0.08084251437362253,-0.47418004116759854
0.7547120123526582,0.12649853663769917,-0.24616226828171026
1.04248664947368,0.1999419892876756,-0.1473936674534669
1.3868419473842697,0.08423689252727601,-0.2355610206443363
1.2309023609796106,-0.023073194329059334,-0.28951793102561085
0.800621782329105,-0.06140160055417362,-0.2821940681431328
0.5869942658128968,-0.07192671406169349,-0.27511662067768433
0.5204695777142361,-0.08516163419664698,-0.26470335672362466
0.6316132845615406,-0.12811113539248262,-0.2498246921070179
0.8360900709733379,-0.15360114135973726,-0.295442635738222
1.023262863016464,-0.11927244554921122,-0.3286047503444483
1.0983492820151712,-0.1077270826105563,-0.30075896567960475
1.0364750076505789,-0.12738381686770817,-0.2921227281367435
0.9604043944987112,-0.09807828563206943,-0.2917501337247969
1.1634631969353009,-0.0415994179228056,-0.24333534342709634
1.3917720532789308,-0.07559104564083372,-0.25358753873138956
1.2654826780440958,-0.12455690091699874,-0.41964957656950236
1.092061953388277,-0.11954619646016504,-0.5181526448606478
1.1641970746973709,-0.009373608007764968,-0.1203273292638851
1.3852691580288836,0.03697868467874459,0.30698033949831516
1.4042541287324626,0.1628328002908071,0.12906603675506398
