gFx,gFy,gFz
0.9579556392057982,-0.1361389240239161,0.06304374067619392
0.9560382972745205,-0.1049128631654955,0.05936549297507633
0.9594309200898594,-0.14723465672214484,0.07168648435022275
0.9782517268127684,-0.1702488870644367,0.033614093405695454
0.9857992060001131,-0.21446223194142253,0.030535355516802927
0.96314182436743,-0.21038387821248591,0.051654574045194974
0.954024665676235,-0.1497866022227838,0.0606263385732952
0.9437820965083229,-0.11799797936802528,0.057823384690845275
0.9543018996155744,-0.1274031402424624,0.05124768189803271
0.9913161337723907,-0.14812134998033566,0.043474301496027615
0.9747175872982217,-0.1670907957201828,0.04438051855509114
0.9762366943649934,-0.1769758102614554,0.04479353148849305
0.9740579214394266,-0.1757800999320185,0.03619951223001898
0.9675142462859627,-0.17410615115479558,0.06002315167024436
0.9699743336843334,-0.1679326008683737,0.053984415280652405
0.9718295013604531,-0.15093139502821107,0.04973486805159277
0.9811747408534355,-0.147869493273956,0.05105386053660696
0.9715342901500283,-0.1559250523991086,0.0562263846460265
0.9685094569812195,-0.14909863433554077,0.04923654565789128
0.9760801149851872,-0.1714781287277113,0.05190840701072932
0.9774700926455548,-0.13796797716781387,0.07169013213201289
0.9827069188528007,-0.14013059287313456,0.06566032698409523
0.9792073337828815,-0.14825909518207972,0.05282570008819265
0.98813218893504,-0.15944117223614532,0.05272525074806913
0.9681192807721591,-0.19723138708274413,0.054247307998288016
0.9594036903752063,-0.18722850523005513,0.06383546456035726
0.961471774707396,-0.17833178477542502,0.05487137252866356
0.975270422479948,-0.14901523491803526,0.059345532926322095
0.9724537430096649,-0.12191967876184885,0.07232864404390968
0.969967862228218,-0.15602385578678118,0.0566429571406014
0.9787980986842717,-0.192884950091374,0.06591495773446322
0.9976255106470179,-0.17635416860171924,0.07209396101537624
0.9801104726983669,-0.13425648841684157,0.07034110251450361
0.9574406329463232,-0.1219195090088123,0.05846134855241077
0.9790543108401039,-0.15850415003005128,0.055939516236074543
0.973757970773098,-0.17478312273932795,0.04643812671709784
0.9883964891952229,-0.17399290586345653,0.06679032191369269
0.9739062752320047,-0.1657410601750128,0.06185300133988646
0.9744029037635248,-0.1610554253231384,0.06824765202906768
0.974482181852204,-0.14487826634080297,0.06568240623763512
0.9882054211897218,-0.1559855621599301,0.05334449723307649
0.9910085734416179,-0.1525223813849358,0.058255407779595536
0.9742559346065844,-0.152005508426916,0.06333815510326633
0.977981255062641,-0.1554160895999424,0.06708425327705249
0.9711415970746176,-0.15994057307390291,0.054724630096121114
0.9646345208384208,-0.16134897309268084,0.06716526949764061
0.9615609601404705,-0.16205840882621583,0.06339931668560002
0.9794795489206317,-0.15142745122700438,0.06044499696676819
0.9752633274352884,-0.15201255286807863,0.06014219166063376
0.9873278914834962,-0.12354622413126531,0.0527604609390189
0.9877779693744951,-0.16058294796852055,0.054747976354586746
1.0109475799858194,-0.17800799358424438,0.068882016603728
0.9878718695907636,-0.1624810529120236,0.05404345746386865
0.9682339936515734,-0.13694159349409415,0.0593049274010447
0.9510068851248386,-0.12914260265439956,0.06748601875369607
0.9702099097774686,-0.15900963156119008,0.056533530873381505
0.9909724881514813,-0.18869321977688278,0.05814622839047755
0.9777443335337639,-0.18627779327920155,0.057808339327914675
0.9811461327238913,-0.1581629091603859,0.05612966457221959
0.9845898128712681,-0.14697976743140514,0.06421375219522184
0.9545156166707026,-0.13722946281981557,0.06894301505712598
0.9617022673858826,-0.15633919878856983,0.06276047326130973
0.9792601932593121,-0.17528969365088,0.0625536022982089
0.9648267973177165,-0.1416365904396907,0.06356332082002142
0.9749399658177347,-0.1540263495674507,0.059570266080175294
0.9679396938111797,-0.14497931599737574,0.06583656241677513
0.9502338461856326,-0.17433692118438268,0.06023245913530094
0.9723164072672064,-0.1637396640110437,0.06407517385965536
0.9771723953328818,-0.1707239470889738,0.046208166355898216
0.9812383779636308,-0.1790770426451266,0.06644216442007626
0.9857083294288226,-0.15740123887236335,0.05930320382350061
0.9849884428685773,-0.14592105066109326,0.05892016212023009
0.9794518454931902,-0.1549567228323183,0.07468072565303419
0.9790671476434762,-0.14563129838130764,0.06342256411006782
0.9729678324498788,-0.16291293814818547,0.05885600893833734
0.967340814389663,-0.1581778384336247,0.06826969719236853
0.9876153617751285,-0.14495795010629153,0.06601974537280832
0.9834587766400246,-0.14138984524381962,0.0697796468792175
0.9911487373932346,-0.16841202073787093,0.05641854313056285
0.9811887292919538,-0.15839510377194016,0.058503649614421845
0.9614852302831117,-0.15782611789666412,0.0777458110517397
0.9685048672222338,-0.15578762686135872,0.06805622192360743
0.9726401412115155,-0.17632963737137933,0.06092540335660942
