time,gFx,gFy,gFz,TgF
0.0,-0.7698,0.3954,0.1172,0.873
0.02004008016032064,-0.7699623246492986,0.3954701402805611,0.11726012024048096,0.8731803607214429
0.04008016032064128,-0.7701246492985973,0.3955402805611222,0.11732024048096193,0.8733607214428858
0.06012024048096192,-0.7702869739478958,0.39561042084168335,0.11738036072144288,0.8735410821643287
0.08016032064128256,-0.7704492985971945,0.3956805611222445,0.11744048096192385,0.8737214428857716
0.1002004008016032,-0.770611623246493,0.3957507014028056,0.11750060120240481,0.8739018036072145
0.12024048096192384,-0.7707739478957917,0.39582084168336673,0.11756072144288578,0.8740821643286573
0.1402805611222445,-0.7709362725450902,0.39589098196392786,0.11762084168336673,0.8742625250501002
0.16032064128256512,-0.7710985971943888,0.39596112224448893,0.1176809619238477,0.874442885771543
0.18036072144288576,-0.7712609218436874,0.39603126252505005,0.11774108216432866,0.874623246492986
0.2004008016032064,-0.771423246492986,0.3961014028056112,0.11780120240480962,0.8748036072144288
0.22044088176352705,-0.7715855711422847,0.3961715430861723,0.11786132264529058,0.8749839679358717
0.24048096192384769,-0.7717478957915832,0.39624168336673343,0.11792144288577154,0.8751643286573146
0.2605210420841683,-0.7719102204408818,0.39631182364729456,0.1179815631262525,0.8753446893787575
0.280561122244489,-0.7720725450901804,0.3963819639278557,0.11804168336673347,0.8755250501002004
0.3006012024048096,-0.772234869739479,0.3964521042084168,0.11810180360721442,0.8757054108216433
0.32064128256513025,-0.7723971943887776,0.39652224448897794,0.11816192384769539,0.8758857715430862
0.3406813627254509,-0.7725595190380762,0.39659238476953906,0.11822204408817635,0.876066132264529
0.3607214428857715,-0.7727218436873748,0.3966625250501002,0.11828216432865732,0.8762464929859719
0.3807615230460922,-0.7728841683366734,0.3967326653306613,0.11834228456913827,0.8764268537074148
0.4008016032064128,-0.773046492985972,0.39680280561122244,0.11840240480961924,0.8766072144288577
0.42084168336673344,-0.7732088176352706,0.39687294589178357,0.1184625250501002,0.8767875751503006
0.4408817635270541,-0.7733711422845692,0.39694308617234464,0.11852264529058117,0.8769679358717435
0.4609218436873747,-0.7735334669338678,0.39701322645290577,0.11858276553106212,0.8771482965931864
0.48096192384769537,-0.7736957915831664,0.3970833667334669,0.11864288577154308,0.8773286573146293
0.501002004008016,-0.7738581162324649,0.397153507014028,0.11870300601202405,0.8775090180360722
0.5210420841683366,-0.7740204408817636,0.39722364729458914,0.11876312625250501,0.8776893787575151
0.5410821643286573,-0.7741827655310621,0.39729378757515027,0.11882324649298598,0.877869739478958
0.561122244488978,-0.7743450901803608,0.3973639278557114,0.11888336673346693,0.8780501002004008
0.5811623246492986,-0.7745074148296593,0.3974340681362725,0.1189434869739479,0.8782304609218436
0.6012024048096192,-0.7746697394789579,0.39750420841683365,0.11900360721442886,0.8784108216432865
0.6212424849699398,-0.7748320641282566,0.3975743486973948,0.11906372745490983,0.8785911823647294
0.6412825651302605,-0.7749943887775551,0.3976444889779559,0.11912384769539078,0.8787715430861723
0.6613226452905812,-0.7751567134268538,0.397714629258517,0.11918396793587174,0.8789519038076152
0.6813627254509018,-0.7753190380761523,0.39778476953907815,0.11924408817635271,0.8791322645290581
0.7014028056112224,-0.775481362725451,0.3978549098196393,0.11930420841683367,0.879312625250501
0.721442885771543,-0.7756436873747495,0.39792505010020035,0.11936432865731463,0.8794929859719439
0.7414829659318637,-0.7758060120240481,0.3979951903807615,0.11942444889779559,0.8796733466933868
