time,gFx,gFy,gFz,TgF
20.31607237,-0.9269,-0.3754,-0.2934,1.042
20.324962524,-0.9659,-0.3559,-0.3089,1.075
20.334712985,-0.9973,-0.3402,-0.2934,1.094
20.344943177,-1.0246,-0.3207,-0.2582,1.104
20.354719947,-1.0638,-0.3089,-0.2073,1.127
20.364956947,-1.1263,-0.3089,-0.1212,1.174
20.375452024,-1.1380,-0.3286,-0.0861,1.188
20.385710293,-1.1497,-0.3324,-0.0861,1.200
20.395843562,-1.1654,-0.3324,-0.0821,1.215
20.420006447,-1.1420,-0.3324,-0.0744,1.192
20.420857831,-1.0793,-0.3364,-0.0744,1.133
20.425487408,-1.0716,-0.3324,-0.1134,1.128
20.435773677,-1.0638,-0.3168,-0.1369,1.118
20.449595524,-1.0638,-0.2934,-0.1408,1.112
20.455794831,-1.0559,-0.3051,-0.1486,1.109
20.4664056,-1.0286,-0.3089,-0.1603,1.086
20.476705254,-1.0403,-0.3246,-0.1681,1.103
20.4864511,-1.0364,-0.3286,-0.1916,1.104
20.496493793,-1.0286,-0.3207,-0.1486,1.088
20.506670139,-0.9973,-0.3011,-0.1369,1.051
20.517048139,-0.9621,-0.2855,-0.0939,1.008
20.52760937,-0.9464,-0.2620,-0.0899,0.986
20.537722485,-0.9073,-0.2582,-0.0782,0.947
20.548271485,-0.8800,-0.2503,-0.0939,0.920
20.557666716,-0.8721,-0.2230,-0.0626,0.902
20.567976447,-0.8448,-0.2385,-0.0392,0.879
20.580225985,-0.8134,-0.2151,-0.0547,0.843
20.587949831,-0.8096,-0.1838,-0.0821,0.834
20.598363947,-0.7861,-0.1721,-0.0547,0.807
20.608485677,-0.8291,-0.1564,-0.0547,0.845
20.618591908,-0.8369,-0.1408,-0.0587,0.851
20.628430331,-0.8408,-0.1446,-0.0665,0.856
20.638771562,-0.8682,-0.1721,-0.0704,0.888
20.649041716,-0.8955,-0.1408,-0.0430,0.908
20.6590751,-0.8526,-0.1486,-0.0274,0.866
20.66893487,-0.8448,-0.1369,-0.0117,0.856
20.679393446,-0.8213,-0.1251,-0.0040,0.831
20.689427946,-0.7548,-0.0821,0.0117,0.759
20.699643446,-0.7352,-0.0744,0.0352,0.740
20.711555177,-0.7314,-0.0547,0.0469,0.735
20.719633331,-0.7314,-0.0392,0.0899,0.738
20.730048677,-0.7117,-0.0547,0.1173,0.723
20.740137485,-0.7157,-0.0392,0.1017,0.724
20.749802793,-0.7117,-0.0547,0.0978,0.721
20.760763562,-0.6883,-0.0626,0.0587,0.694
20.770379985,-0.6883,-0.0547,0.0547,0.693
20.7804291,-0.7000,-0.0704,0.0665,0.707
20.790753485,-0.7000,-0.0782,0.0547,0.706
20.800698831,-0.6962,-0.0939,0.0665,0.706
20.810768869,-0.6805,-0.0821,0.0899,0.691
20.821234139,-0.6805,-0.0821,0.0899,0.691
20.831325754,-0.7157,-0.0665,0.0782,0.723
20.841365293,-0.7117,-0.0782,0.0939,0.722
20.851332908,-0.7469,-0.0626,0.0821,0.754
20.8618346,-0.7548,-0.0744,0.0821,0.763
20.871901869,-0.7587,-0.0744,0.0782,0.766
