time,gFx,gFy,gFz,TgF
21.390139024,-0.6258,-0.1838,-0.1212,0.663
21.400137447,-0.6218,-0.2230,-0.1291,0.673
21.410145293,-0.6218,-0.2425,-0.1526,0.685
21.423105024,-0.6296,-0.2347,-0.2033,0.702
21.4306456,-0.6844,-0.2385,-0.1681,0.744
21.440832677,-0.7040,-0.2699,-0.1251,0.764
21.450473216,-0.7431,-0.2855,-0.1251,0.806
21.460772139,-0.7509,-0.3011,-0.1056,0.816
21.471073331,-0.8408,-0.3207,-0.0861,0.904
21.481350485,-0.8800,-0.2894,-0.1486,0.938
21.491647831,-0.8721,-0.2855,-0.2033,0.940
21.502712831,-0.8486,-0.2737,-0.2033,0.915
21.511661947,-0.8448,-0.2464,-0.2699,0.920
21.522331023,-0.8917,-0.2425,-0.2582,0.959
21.53210337,-0.8721,-0.1995,-0.2425,0.927
21.542168716,-0.8251,-0.1603,-0.2582,0.879
21.552566677,-0.8173,-0.1251,-0.2699,0.870
21.562380562,-0.8056,-0.1212,-0.2542,0.853
21.572239293,-0.8917,-0.1526,-0.2777,0.946
21.5828306,-0.8721,-0.1643,-0.2894,0.933
21.593017754,-0.8486,-0.1603,-0.2816,0.908
21.602713562,-0.9112,-0.1564,-0.2347,0.954
21.613491908,-0.9034,-0.2151,-0.1878,0.947
21.623417639,-0.8682,-0.2190,-0.1878,0.915
21.634481677,-0.7392,-0.2816,-0.1369,0.803
21.643685677,-0.8565,-0.2620,-0.2659,0.934
21.653840485,-0.7782,-0.2620,-0.2816,0.868
21.663909562,-0.8448,-0.2582,-0.3246,0.941
21.673663331,-0.9504,-0.3011,-0.3716,1.064
21.688379946,-0.9856,-0.3129,-0.3519,1.092
21.694218062,-1.0051,-0.3207,-0.3402,1.109
21.704420985,-0.9699,-0.3364,-0.3246,1.077
21.714747485,-0.9425,-0.3364,-0.3168,1.050
21.724258523,-0.9190,-0.3324,-0.3441,1.036
21.734649254,-0.8721,-0.3286,-0.3441,0.993
21.744640369,-0.9307,-0.3402,-0.3950,1.067
21.754756139,-0.9230,-0.3481,-0.4302,1.076
21.769391331,-0.8565,-0.3402,-0.4537,1.027
21.774781677,-0.8096,-0.3246,-0.4420,0.978
21.785277792,-0.7782,-0.3129,-0.4106,0.934
21.795494985,-0.9034,-0.2582,-0.3754,1.012
21.805601946,-0.8917,-0.2503,-0.3598,0.994
21.819212908,-0.8603,-0.2737,-0.3793,0.979
21.825516408,-0.9112,-0.2934,-0.4106,1.042
21.835390254,-0.9582,-0.2737,-0.4302,1.085
21.845899408,-0.9269,-0.2894,-0.3989,1.050
21.855979292,-0.9542,-0.2934,-0.4145,1.081
21.866595254,-0.9464,-0.2737,-0.4068,1.066
21.876152946,-0.8721,-0.2894,-0.3989,1.002
21.886489485,-0.8251,-0.2855,-0.3636,0.946
21.896962523,-0.7978,-0.2777,-0.2934,0.894
21.9067396,-0.7469,-0.3051,-0.2503,0.845
21.917116715,-0.9190,-0.3676,-0.3676,1.056
21.926982369,-1.0286,-0.3676,-0.3559,1.149
21.937565562,-1.0559,-0.3793,-0.4145,1.196
21.950324446,-1.0598,-0.3716,-0.4263,1.201
21.957588831,-0.9504,-0.3676,-0.3754,1.086
21.967889177,-0.9152,-0.3481,-0.3481,1.039
21.977761215,-0.9307,-0.3286,-0.3286,1.040
21.987912946,-1.0051,-0.3402,-0.3051,1.104
21.998183254,-1.0950,-0.3676,-0.3636,1.211
22.008103062,-1.0638,-0.3833,-0.3950,1.198
22.018080331,-1.0793,-0.3989,-0.3911,1.215
22.028380985,-1.1615,-0.3871,-0.4497,1.304
22.038829638,-1.1654,-0.3833,-0.5006,1.325
22.048541985,-1.1302,-0.3636,-0.4732,1.278
22.058750792,-1.1145,-0.3519,-0.4263,1.244
22.068926062,-1.0129,-0.3364,-0.3793,1.133
22.079365562,-1.1420,-0.3364,-0.4458,1.271
22.089253408,-1.0638,-0.3207,-0.4380,1.194
22.099619677,-1.0011,-0.2737,-0.3989,1.112
22.109526561,-0.9542,-0.2385,-0.3793,1.054
22.119527908,-0.9230,-0.2190,-0.3402,1.008
22.130147831,-0.9542,-0.2112,-0.2934,1.020
22.1399121,-0.9856,-0.1916,-0.2190,1.028
22.149749023,-0.9542,-0.1916,-0.1955,0.993
22.159829638,-0.9152,-0.1798,-0.1486,0.944
22.170101985,-0.9112,-0.1798,-0.1408,0.939
22.180283023,-0.8643,-0.1681,-0.1838,0.899
22.190819984,-0.8173,-0.1681,-0.1798,0.854
22.200385984,-0.7861,-0.1408,-0.1369,0.810
22.2114851,-0.7939,-0.1798,-0.0821,0.818
22.221126908,-0.7861,-0.1681,-0.0861,0.808
22.231488177,-0.8800,-0.1995,-0.1212,0.910
22.241071754,-0.9152,-0.2073,-0.1798,0.955
22.267277369,-0.9464,-0.2151,-0.2385,0.999
22.2685211,-0.9230,-0.2230,-0.2659,0.986
22.271578177,-0.9582,-0.2112,-0.2503,1.013
22.281821254,-0.9582,-0.2033,-0.2464,1.010
22.293952869,-0.9582,-0.1995,-0.2385,1.007
22.301536792,-0.9504,-0.1955,-0.2112,0.993
22.311805407,-0.9347,-0.1995,-0.2190,0.981
22.322692561,-0.9190,-0.1995,-0.1955,0.961
22.332466869,-0.9307,-0.2073,-0.1329,0.963
22.343413407,-0.9269,-0.1995,-0.0978,0.953
22.352871792,-0.9699,-0.2112,-0.0782,0.996
22.363195138,-0.9621,-0.1878,-0.0665,0.983
22.372649984,-0.9152,-0.1878,-0.0509,0.936
22.382786984,-0.8878,-0.1995,-0.0235,0.910
22.393321561,-0.9112,-0.1838,-0.0195,0.930
22.403759907,-0.9230,-0.2151,-0.0312,0.948
22.413294638,-0.9034,-0.2033,0.0040,0.926
22.423303215,-0.9307,-0.1995,0.0352,0.953
22.433197677,-0.9112,-0.1798,0.0235,0.929
22.443863638,-0.9269,-0.1526,0.0078,0.939
22.454232984,-0.9034,-0.1564,0.0117,0.917
22.463961907,-0.9347,-0.1526,0.0078,0.947
22.475091984,-0.9504,-0.1486,0.0117,0.962
22.484250061,-0.9894,-0.1329,0.0392,0.999
22.494400446,-0.9973,-0.1017,0.0274,1.003
22.504547677,-0.9894,-0.0861,0.0157,0.993
22.515153484,-0.9934,-0.1017,0.0274,0.999
22.524635484,-0.9973,-0.0899,0.0312,1.002
22.535174523,-0.9739,-0.1056,0.0195,0.980
22.545382292,-0.9894,-0.1056,0.0392,0.996
22.555633446,-0.9973,-0.0939,0.0547,1.003
22.565333484,-0.9934,-0.0861,0.0392,0.998
22.575797446,-0.9816,-0.0978,0.0782,0.990
22.586348407,-0.9777,-0.1134,0.0899,0.988
22.596231369,-0.9464,-0.1173,0.1056,0.960
22.60653083,-0.9659,-0.1212,0.1173,0.981
22.615979907,-0.9856,-0.1291,0.1408,1.004
22.626283638,-0.9856,-0.1134,0.1564,1.004
22.63634233,-0.9894,-0.1134,0.1564,1.008
22.646242753,-0.9777,-0.1212,0.1251,0.993
22.661578869,-0.9777,-0.1173,0.1446,0.995
22.666948792,-0.9659,-0.1446,0.1681,0.991
22.676840792,-0.9659,-0.1212,0.1564,0.986
22.687190869,-0.9739,-0.1056,0.1446,0.990
22.697055638,-0.9739,-0.1329,0.1134,0.989
22.707695446,-0.9542,-0.0978,0.1017,0.965
22.717866984,-0.9621,-0.0939,0.1173,0.974
22.727725138,-0.8917,-0.0939,0.0547,0.898
22.738653061,-0.8917,-0.0821,0.0392,0.896
22.747958676,-0.9464,-0.0939,0.1134,0.958
22.758403599,-0.9542,-0.0821,0.1173,0.965
22.768314369,-0.9777,-0.0782,0.1096,0.987
22.778196753,-0.9777,-0.0744,0.1329,0.989
22.79353033,-0.9856,-0.0861,0.1291,0.998
22.798667869,-0.9777,-0.0744,0.1173,0.987
22.809230446,-0.9542,-0.0899,0.1329,0.968
22.818656715,-0.9542,-0.0939,0.0939,0.963
22.828309753,-0.9582,-0.0861,0.0861,0.966
22.839124022,-0.9504,-0.1056,0.0665,0.959
22.848942446,-0.9425,-0.1017,0.0509,0.949
22.859065638,-0.9542,-0.0939,0.0587,0.961
22.870540022,-0.9582,-0.0899,0.0744,0.965
22.879360407,-0.9777,-0.0899,0.0861,0.986
22.889577522,-0.9777,-0.1017,0.1134,0.989
22.899700292,-0.9582,-0.1017,0.1251,0.972
22.909713522,-0.9699,-0.0978,0.1134,0.981
22.919615907,-0.9582,-0.1134,0.1173,0.972
22.929811946,-0.9425,-0.1056,0.1017,0.954
22.940008061,-0.9621,-0.1017,0.0939,0.972
22.950331215,-0.9856,-0.0821,0.1056,0.995
22.960573599,-0.9816,-0.0899,0.1329,0.995
22.970819292,-0.9699,-0.0821,0.1329,0.982
22.981013176,-0.9621,-0.0821,0.1329,0.975
22.990953407,-1.0051,-0.0704,0.1408,1.017
23.00155333,-0.9699,-0.0704,0.1251,0.980
23.011584176,-0.9894,-0.0665,0.1446,1.002
23.021610445,-0.9816,-0.0704,0.1446,0.995
23.031894369,-0.9894,-0.0626,0.1291,1.000
23.04130433,-0.9777,-0.0704,0.1291,0.989
23.051472638,-0.9504,-0.0547,0.1329,0.961
23.061851561,-0.9699,-0.0626,0.1017,0.977
23.072270945,-0.9856,-0.0626,0.1173,0.995
23.082712215,-0.9894,-0.0665,0.1251,1.000
23.092375215,-0.9894,-0.0782,0.1212,1.000
23.102300253,-0.9973,-0.0704,0.1212,1.007
23.112761676,-0.9777,-0.0704,0.1369,0.990
23.122835676,-0.9894,-0.0704,0.1760,1.007
23.135250138,-0.9856,-0.0626,0.1681,1.002
23.14300633,-0.9582,-0.0626,0.1251,0.968
23.153063484,-0.9777,-0.0469,0.0899,0.983
23.163385561,-0.9504,-0.0547,0.0587,0.954
23.173060407,-0.9934,-0.0665,0.1212,1.003
23.183706715,-0.9934,-0.0744,0.1212,1.003
23.193864368,-1.0168,-0.0704,0.1291,1.027
23.203911753,-1.0207,-0.0821,0.0939,1.028
23.21413233,-0.9894,-0.0782,0.1056,0.998
23.224118984,-0.9894,-0.0939,0.0861,0.998
23.234590599,-0.9934,-0.0861,0.0899,1.001
