time,gFx,gFy,gFz,TgF
0.0,0.0346,0.1958,0.9736,0.994
0.02004008016032064,0.0346,0.1958561122244489,0.9735859719438879,0.994
0.04008016032064128,0.0346,0.1959122244488978,0.9735719438877756,0.994
0.06012024048096192,0.0346,0.1959683366733467,0.9735579158316634,0.994
0.08016032064128256,0.0346,0.1960244488977956,0.9735438877755511,0.994
0.1002004008016032,0.0346,0.19608056112224448,0.973529859719439,0.994
0.12024048096192384,0.0346,0.19613667334669338,0.9735158316633267,0.994
0.1402805611222445,0.0346,0.19619278557114228,0.9735018036072145,0.994
0.16032064128256512,0.0346,0.19624889779559118,0.9734877755511022,0.994
0.18036072144288576,0.0346,0.19630501002004008,0.97347374749499,0.994
0.2004008016032064,0.0346,0.19636112224448898,0.9734597194388778,0.994
0.22044088176352705,0.0346,0.19641723446893788,0.9734456913827656,0.994
0.24048096192384769,0.0346,0.19647334669338679,0.9734316633266533,0.994
0.2605210420841683,0.0346,0.19652945891783566,0.9734176352705411,0.994
0.280561122244489,0.0346,0.19658557114228456,0.9734036072144289,0.994
0.3006012024048096,0.0346,0.19664168336673346,0.9733895791583167,0.994
0.32064128256513025,0.0346,0.19669779559118236,0.9733755511022044,0.994
0.3406813627254509,0.0346,0.19675390781563126,0.9733615230460922,0.994
0.3607214428857715,0.0346,0.19681002004008016,0.97334749498998,0.994
0.3807615230460922,0.0346,0.19686613226452906,0.9733334669338678,0.994
0.4008016032064128,0.0346,0.19692224448897797,0.9733194388777555,0.994
0.42084168336673344,0.0346,0.19697835671342687,0.9733054108216433,0.994
0.4408817635270541,0.0346,0.19703446893787574,0.9732913827655311,0.994
0.4609218436873747,0.0346,0.19709058116232464,0.9732773547094189,0.994
0.48096192384769537,0.0346,0.19714669338677354,0.9732633266533066,0.994
0.501002004008016,0.0346,0.19720280561122244,0.9732492985971944,0.994
0.5210420841683366,0.0346,0.19725891783567134,0.9732352705410822,0.994
0.5410821643286573,0.0346,0.19731503006012024,0.97322124248497,0.994
0.561122244488978,0.0346,0.19737114228456915,0.9732072144288577,0.994
0.5811623246492986,0.0346,0.19742725450901805,0.9731931863727455,0.994
0.6012024048096192,0.0346,0.19748336673346695,0.9731791583166333,0.994
0.6212424849699398,0.0346,0.19753947895791582,0.9731651302605211,0.994
0.6412825651302605,0.0346,0.19759559118236472,0.9731511022044088,0.994
0.6613226452905812,0.0346,0.19765170340681362,0.9731370741482966,0.994
0.6813627254509018,0.0346,0.19770781563126252,0.9731230460921844,0.994
0.7014028056112224,0.0346,0.19776392785571142,0.9731090180360722,0.994
0.721442885771543,0.0346,0.19782004008016033,0.9730949899799599,0.994
0.7414829659318637,0.0346,0.19787615230460923,0.9730809619238477,0.994
0.7615230460921844,0.0346,0.19793226452905813,0.9730669338677355,0.994
0.781563126252505,0.0346,0.197988376753507,0.9730529058116233,0.994
0.8016032064128256,0.0346,0.1980444889779559,0.973038877755511,0.994
0.8216432865731462,0.0346,0.1981006012024048,0.9730248496993988,0.994
0.8416833667334669,0.0346,0.1981567134268537,0.9730108216432866,0.994
0.8617234468937875,0.0346,0.1982128256513026,0.9729967935871744,0.994
0.8817635270541082,0.0346,0.1982689378757515,0.9729827655310621,0.994
0.9018036072144289,0.0346,0.1983250501002004,0.9729687374749499,0.994
0.9218436873747494,0.0346,0.1983811623246493,0.9729547094188377,0.994
0.9418837675350701,0.0346,0.1984372745490982,0.9729406813627255,0.994
0.9619238476953907,0.0346,0.19849338677354708,0.9729266533066132,0.994
0.9819639278557114,0.0346,0.19854949899799598,0.972912625250501,0.994
1.002004008016032,0.03459559118236473,0.1986,0.9729028056112224,0.994002004008016
1.0220440881763526,0.03455150300601202,0.1986,0.9729308617234469,0.9940220440881763
1.0420841683366733,0.03450741482965932,0.1986,0.9729589178356713,0.9940420841683366
1.062124248496994,0.03446332665330661,0.1986,0.9729869739478958,0.9940621242484969
1.0821643286573146,0.034419238476953905,0.1986,0.9730150300601202,0.9940821643286573
